collision_id,crash_date,crash_time,on_street_name,cross_street_name,off_street_name,borough,zip_code,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,longitude,latitude
4456851,2021-09-08,17:40,,,65        BAYARD STREET,MANHATTAN,10013,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.998085,40.715477
4455822,2021-09-11,7:33,BEDFORD AVENUE,AVENUE P,,BROOKLYN,11229,1,0,0,0,0,0,1,0,Unspecified,-73.94883,40.611477
4456587,2021-07-08,11:50,BUSHWICK AVENUE,EASTERN PARKWAY,,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,-73.90412,40.681515
4455993,2021-09-11,8:00,BAY RIDGE PARKWAY,NEW UTRECHT AVENUE,,BROOKLYN,11204,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.99995,40.61578
4456721,2021-09-08,8:43,WEST 140 STREET,AMSTERDAM AVENUE,,MANHATTAN,10031,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.94993,40.82207
4456186,2021-09-11,23:00,,,108-10    48 AVENUE,QUEENS,11368,0,0,0,0,0,0,0,0,Unspecified,-73.85583,40.74606
4456819,2021-09-09,12:00,GRAND CENTRAL PARKWAY,UTOPIA PARKWAY,,QUEENS,,1,0,0,0,0,0,1,0,Unspecified,-73.79038,40.72013
4456609,2021-07-07,17:13,LINDEN BOULEVARD,BEDELL STREET,,QUEENS,11433,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.78765,40.688435
4456078,2021-09-11,18:03,EAST 179 STREET,WASHINGTON AVENUE,,BRONX,10457,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-73.89661,40.84964
4456529,2021-09-09,17:00,,,85-01     ROCKAWAY BOULEVARD,QUEENS,11416,0,0,0,0,0,0,0,0,Driver Inexperience,-73.85491,40.68329
4456726,2021-09-08,18:13,,,415       WEST 127 STREET,MANHATTAN,10027,0,0,0,0,0,0,0,0,Driver Inexperience,-73.95364,40.812912
4456558,2021-09-11,20:50,,,145-26    158 STREET,QUEENS,11434,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.7804,40.6639
4456705,2021-07-05,0:16,EDGEMERE AVENUE,BEACH 41 STREET,,QUEENS,11691,0,0,0,0,0,0,0,0,Driver Inexperience,-73.772705,40.59312
4456123,2021-09-11,18:21,VERRAZANO BRIDGE LOWER,,,,,0,0,0,0,0,0,0,0,Unspecified,,
4456673,2021-06-29,16:26,BEACH 9 STREET,SEAGIRT BOULEVARD,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.74422,40.596687
4456641,2021-07-09,3:52,HENRY HUDSON PARKWAY RAMP,,,,,0,0,0,0,0,0,0,0,Pavement Slippery,,
4456599,2021-07-08,8:50,BROOKLYN QUEENS EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.99959,40.673107
4456688,2021-07-09,10:38,ROCKAWAY PARKWAY,AVENUE L,,BROOKLYN,11236,1,0,1,0,0,0,0,0,Tinted Windows,-73.8952,40.63874
4455904,2021-09-11,17:45,BROOKVILLE BOULEVARD,133 AVENUE,,QUEENS,11422,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.73207,40.675255
4455927,2021-09-11,1:30,,,1523      UNDERCLIFF AVENUE,BRONX,10453,0,0,0,0,0,0,0,0,Passing Too Closely,-73.92385,40.846313
4456395,2021-09-11,2:00,EAST 16 STREET,QUENTIN ROAD,,BROOKLYN,11229,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.95727,40.608364
4456745,2021-09-11,17:08,VERRAZANO BRIDGE UPPER,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4456636,2021-07-08,23:25,ELTON STREET,RIDGEWOOD AVENUE,,BROOKLYN,11208,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.88539,40.682724
4456036,2021-09-11,1:20,SOUND VIEW AVENUE,STEPHENS AVENUE,,BRONX,10473,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,-73.852844,40.80789
4456785,2021-09-10,0:00,BRADLEY AVENUE,SOUTH GANNON AVENUE,,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,-74.13205,40.607754
4456517,2021-09-08,16:33,WEST 33 STREET,7 AVENUE,,MANHATTAN,10001,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,
4456764,2021-09-10,11:17,JACKIE ROBINSON PKWY,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.84314,40.708324
4456791,2021-09-10,17:08,,,1212      5 AVENUE,MANHATTAN,10029,1,0,0,0,0,0,1,0,Unspecified,-73.95281,40.79194
4456614,2021-07-08,17:55,DELANCEY STREET,LUDLOW STREET,,MANHATTAN,10002,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.98902,40.718792
4455863,2021-09-11,13:35,EAST 194 STREET,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.892136,40.86463
4456313,2021-09-11,0:50,FULTON STREET,BARBEY STREET,,BROOKLYN,11207,0,0,0,0,0,0,0,0,Fell Asleep,-73.889015,40.67856
4456409,2021-09-11,3:00,EAST HOUSTON STREET,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.98383,40.721474
4455916,2021-09-11,4:41,EAST 111 STREET,FDR DRIVE,,MANHATTAN,10029,0,0,0,0,0,0,0,0,Unspecified,-73.93556,40.79184
4456096,2021-09-11,21:05,WHITESTONE EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.825424,40.78076
4456878,2021-09-11,20:59,BROOKLYN QUEENS EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.91338,40.7359
4456568,2021-07-04,22:22,LAYTON AVENUE,THROGMORTAN AVENUE,,,,1,0,1,0,0,0,0,0,,,
4456953,2021-09-10,21:03,,,299       SOUTH STREET,MANHATTAN,10002,1,0,0,0,0,0,0,0,Unspecified,-73.984634,40.710697
4456522,2021-09-10,14:35,FDR DRIVE,,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.95702,40.760777
4456700,2021-06-26,17:23,,,770       BARRY STREET,BRONX,10474,0,0,0,0,0,0,0,0,Unspecified,-73.89385,40.81358
4456023,2021-09-11,23:18,SURF AVENUE,,,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,-73.98453,40.575302
4456810,2021-09-10,13:10,PITKIN AVENUE,GRAFTON STREET,,BROOKLYN,11212,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.91919,40.66843
4456105,2021-09-11,15:45,SAINT CLAIR PLACE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.9595,40.81701
4456668,2021-07-08,16:00,,,2488      CAMBRELENG AVENUE,BRONX,10458,0,0,0,0,0,0,0,0,Backing Unsafely,-73.882835,40.85755
4456867,2021-09-02,19:56,MAJOR DEEGAN EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.88008,40.89711
4456988,2021-09-11,15:45,BUSHWICK AVENUE,,,,,0,0,0,0,0,0,0,0,Following Too Closely,-73.911644,40.685795
4456859,2021-09-07,22:30,108 AVENUE,SUTPHIN BOULEVARD,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.799446,40.69305
4456663,2021-06-25,14:35,BEACH CHANNEL DRIVE,HASSOCK STREET,,QUEENS,11691,0,0,0,0,0,0,0,0,Unspecified,-73.75372,40.609535
4456624,2021-07-08,18:40,AVENUE OF THE AMERICAS,,,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,-74.00522,40.720627
4456563,2021-07-04,4:00,,,91-07     ASTORIA BOULEVARD,QUEENS,11369,1,0,1,0,0,0,0,0,Unspecified,-73.87814,40.763496
4456656,2021-07-08,21:19,93 STREET,95 AVENUE,,QUEENS,11416,1,0,0,0,0,0,1,0,Unsafe Speed,-73.849075,40.686646
4456388,2021-09-11,15:01,,,101       CORBIN PLACE,BROOKLYN,11235,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.9544,40.579445
4456757,2021-09-10,19:00,5 AVENUE,EAST 57 STREET,,MANHATTAN,10019,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.973976,40.762966
4455827,2021-09-11,0:20,VAN WYCK EXPWY,,,,,3,0,0,0,0,0,3,0,Driver Inexperience,-73.83911,40.76555
4456511,2021-09-10,10:55,,,1280      LEXINGTON AVENUE,MANHATTAN,10028,0,0,0,0,0,0,0,0,Backing Unsafely,-73.95553,40.779602
4456741,2021-09-11,1:39,RIDGEWOOD AVENUE,GENESEE AVENUE,,STATEN ISLAND,10312,0,0,0,0,0,0,0,0,Unsafe Speed,-74.164345,40.553192
4455973,2021-09-11,18:16,,,1005      EAST 174 STREET,BRONX,10460,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.883995,40.836094
4456695,2021-07-08,12:58,,,3540      NOSTRAND AVENUE,BROOKLYN,11229,0,0,0,0,0,0,0,0,Unspecified,-73.94122,40.59692
4456420,2021-09-11,22:30,18 AVENUE,58 STREET,,BROOKLYN,11204,0,0,0,0,0,0,0,0,Unspecified,-73.98611,40.62318
4456317,2021-09-11,18:55,LIBERTY AVENUE,BARBEY STREET,,BROOKLYN,11207,0,0,0,0,0,0,0,0,Unspecified,-73.88826,40.67562
4456781,2021-09-07,12:42,,,2200      8 AVENUE,MANHATTAN,10026,0,0,0,0,0,0,0,0,Unsafe Speed,-73.95414,40.80609
4457006,2021-09-10,17:39,WHITE PLAINS ROAD,EAST GUN HILL ROAD,,BRONX,10467,1,0,0,0,0,0,0,0,Unsafe Lane Changing,-73.8665,40.87739
4456149,2021-09-11,19:20,NOSTRAND AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.951324,40.689133
4456667,2021-06-30,19:20,,,2         EAST 167 STREET,BRONX,10452,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.92222,40.83604
4456885,2021-09-10,20:19,EAST 70 STREET,1 AVENUE,,MANHATTAN,10021,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95696,40.76649
4456595,2021-07-08,13:26,MANHATTAN AVENUE,JAVA STREET,,BROOKLYN,11222,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.9545,40.731613
4456980,2021-09-11,8:45,,,294       PEARL STREET,MANHATTAN,10038,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.00311,40.708324
4456203,2021-09-11,19:00,,,730       LINDEN BOULEVARD,BROOKLYN,11203,0,0,0,0,0,0,0,0,Unsafe Speed,-73.931274,40.65375
4456564,2021-07-04,23:50,BEACH 17 STREET,SEAGRIT BOULEVARD,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,
4456678,2021-07-01,8:10,,,22-59     DIX AVENUE,QUEENS,11691,0,0,0,0,0,0,0,0,Passing Too Closely,-73.756645,40.60675
4456052,2021-09-11,3:00,GOWANUS RAMP,,,,,0,0,0,0,0,0,0,0,Unspecified,,
4514217,2022-03-25,9:55,28 STREET,47 AVENUE,,QUEENS,11101,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.93951,40.743534
4456903,2021-09-01,19:30,BREWER BOULEVARD,BAISLEY BOULEVARD,,QUEENS,11434,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.77949,40.678364
4456982,2021-09-10,15:20,WEST STREET,WATTS STREET,,MANHATTAN,10013,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.01136,40.724274
4456544,2021-09-11,15:30,STATEN ISLAND EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4456104,2021-09-11,14:34,BROADWAY,WEST 133 STREET,,MANHATTAN,10031,0,0,0,0,0,0,0,0,Driver Inexperience,-73.956024,40.8188
4456860,2021-09-10,9:00,,,164-21    109 AVENUE,QUEENS,11433,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.788704,40.69558
4456454,2021-09-11,3:25,JACKSON AVENUE,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.912796,40.80484
4455840,2021-09-11,1:00,,,609       FLATBUSH AVENUE,BROOKLYN,11225,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.96049,40.658466
4456235,2021-09-11,11:25,,,79        WEST KINGSBRIDGE ROAD,BRONX,10468,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,-73.90054,40.868164
4455935,2021-09-11,21:30,FLATBUSH AVENUE,LEFFERTS AVENUE,,BROOKLYN,11225,2,0,0,0,0,0,2,0,Driver Inexperience,-73.96143,40.66169
4456710,2021-07-09,12:30,,,2970      BRONX PARK EAST,BRONX,10467,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,-73.87052,40.87037
4457021,2021-09-05,21:18,114 DRIVE,MEXICO STREET,,QUEENS,11412,5,0,0,0,0,0,5,0,Unspecified,-73.76292,40.69674
4456296,2021-09-11,3:00,SHEFFIELD AVENUE,HEGEMAN AVENUE,,BROOKLYN,11207,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.89247,40.65958
4456043,2021-09-11,11:30,BRONX RIVER PARKWAY,,,,,3,0,0,0,0,0,3,0,Unsafe Speed,-73.87395,40.83232
4456227,2021-09-11,21:35,DE KALB AVENUE,ONDERDONK AVENUE,,QUEENS,11385,0,0,0,0,0,0,0,0,Unspecified,-73.914925,40.708534
4456682,2021-07-08,16:04,,,31-20     21 AVENUE,QUEENS,11105,0,0,0,0,0,0,0,0,Unspecified,-73.90784,40.777496
4456576,2021-07-02,14:00,BROADWAY,,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.944885,40.83406
4456134,2021-09-11,23:20,SOUTH CONDUIT AVENUE,134 STREET,,QUEENS,11430,1,0,0,0,0,0,1,0,Following Too Closely,-73.80575,40.66615
4456583,2021-07-08,12:25,NEW ENGLAND THRUWAY,,,,,1,0,0,0,0,0,1,0,Unspecified,,
4456605,2021-07-08,15:15,,,211       WEST 147 STREET,MANHATTAN,10039,0,0,0,0,0,0,0,0,Passing Too Closely,-73.938835,40.82324
4456699,2021-07-09,12:22,143 STREET,95 AVENUE,,QUEENS,11435,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,-73.80952,40.6974
4456536,2021-09-09,15:15,STATEN ISLAND EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Unsafe Speed,,
4456650,2021-07-09,3:25,MERRICK BOULEVARD,BELKNAP STREET,,QUEENS,11434,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.75985,40.67897
4456752,2021-09-11,2:05,GARRETSON AVENUE,JEFFERSON STREET,,STATEN ISLAND,10304,0,0,0,0,0,0,0,0,Animals Action,-74.09794,40.590313
4456637,2021-07-09,0:00,,,11629     SEAVIEW AVENUE,BROOKLYN,11239,0,0,0,0,0,0,0,0,Passing Too Closely,-73.864204,40.654343
4456769,2021-09-11,15:30,FOREST AVENUE,CLOVE ROAD,,STATEN ISLAND,10310,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.12126,40.62782
4456786,2021-09-10,21:27,,,1128      ROCKLAND AVENUE,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,-74.15436,40.592037
4456798,2021-09-08,10:10,EAST 105 STREET,,,,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,-73.950005,40.79293
4456410,2021-09-11,10:00,CROSS BRONX EXPY,,,,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,-73.916885,40.8452
4455912,2021-09-11,7:58,,,70-07     PARK DRIVE EAST,QUEENS,11367,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.830154,40.72609
4455917,2021-09-11,16:25,3 AVENUE,EAST 58 STREET,,MANHATTAN,10022,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.96704,40.76092
4136992,2019-05-21,22:50,GOLD STREET,CONCORD STREET,,BROOKLYN,11201,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.98312,40.69754
4277087,2020-01-21,15:49,BRUCKNER BLVD,�ST 138 STREET,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,
4395664,2021-02-26,14:50,,,2819      MIDDLETOWN ROAD,BRONX,10461,0,0,0,0,0,0,0,0,Unspecified,-73.836,40.843464
4397513,2021-03-09,11:00,COURT STREET,JORALEMON STREET,,,,1,0,0,0,0,0,1,0,Following Too Closely,-73.990974,40.692547
4403773,2021-03-31,22:20,RALPH AVENUE,AVENUE K,,BROOKLYN,11234,1,0,0,0,0,0,1,0,Driver Inexperience,-73.918,40.626457
4405244,2021-04-06,22:58,BARCLAY AVENUE,HYLAN BOULEVARD,,STATEN ISLAND,10312,7,0,0,0,0,0,7,0,Failure to Yield Right-of-Way,-74.16728,40.526894
4405914,2021-04-09,14:45,BRONX RIVER PARKWAY,,,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.87246,40.840775
4408191,2021-04-14,13:00,MAJOR DEEGAN EXPRESSWAY RAMP,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4407366,2021-04-14,11:00,CROSS ISLAND PARKWAY,,,,,1,0,0,0,0,0,1,0,Brakes Defective,-73.72679,40.694035
4408149,2021-04-16,21:15,BRONX RIVER PARKWAY RAMP,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,
4407778,2021-04-15,13:30,,,1400      PELHAM PARKWAY SOUTH,BRONX,10461,0,0,0,0,0,0,0,0,Following Too Closely,-73.84657,40.857365
4407461,2021-04-14,14:40,MYRTLE AVENUE,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.91837,40.698807
4407407,2021-04-14,21:43,,,211-20    99 AVENUE,QUEENS,11429,0,0,0,0,0,0,0,0,Turning Improperly,-73.74827,40.71402
4407900,2021-04-16,17:40,GARRISON AVENUE,LONGWOOD AVENUE,,BRONX,10474,0,0,0,0,0,0,0,0,Unspecified,-73.89402,40.815
4407760,2021-04-16,0:50,HUGUENOT AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inexperience,-74.20098,40.55079
4407746,2021-04-15,10:30,,,319       DE WITT AVENUE,BROOKLYN,11207,0,0,0,0,0,0,0,0,Unspecified,-73.89817,40.655903
4408143,2021-04-16,16:35,BOSTON ROAD,ROPES AVENUE,,BRONX,10475,2,0,0,0,0,0,2,0,Unsafe Speed,-73.819855,40.890076
4407638,2021-04-15,17:20,GLENWOOD ROAD,EAST 108 STREET,,BROOKLYN,11236,1,0,0,0,0,0,1,0,Following Too Closely,-73.89422,40.650402
4407958,2021-04-16,21:20,WEST 94 STREET,BROADWAY,,MANHATTAN,10025,0,0,0,0,0,0,0,0,Backing Unsafely,-73.97275,40.79335
4407885,2021-04-16,17:20,PRINCE STREET,WOOSTER STREET,,MANHATTAN,10012,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.00011,40.72538
4407616,2021-04-15,14:30,BROADWAY,58 STREET,,QUEENS,11377,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.90358,40.75184
4456355,2021-09-11,22:57,FDR DRIVE,,,,,2,0,0,0,0,0,2,0,Unsafe Speed,-73.961105,40.755516
4408038,2021-04-16,23:20,EAST 19 STREET,CHURCH AVENUE,,BROOKLYN,11226,3,0,0,0,0,0,3,0,Unspecified,-73.9622,40.649788
4408224,2021-04-16,18:15,,,50        HOWARD AVENUE,BROOKLYN,11221,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.920815,40.686928
4407392,2021-04-14,13:00,,,950       GRAND STREET,BROOKLYN,11211,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,-73.93647,40.712963
4456603,2021-06-30,11:47,203 STREET,118 AVENUE,,QUEENS,11412,0,0,0,0,0,0,0,0,Passing Too Closely,-73.74868,40.694294
4407765,2021-04-14,20:14,7 AVENUE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95394,40.801285
4407821,2021-04-14,15:16,,,459       BAY RIDGE AVENUE,BROOKLYN,11220,1,0,0,0,0,0,1,0,Passing Too Closely,-74.02211,40.633976
4407971,2021-04-15,19:30,GOWANUS EXPY (BQE),,,,,0,0,0,0,0,0,0,0,Unspecified,-73.997604,40.670296
4408071,2021-04-16,13:15,HOWARD AVENUE,BLAKE AVENUE,,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,-73.919106,40.66423
4407430,2021-04-14,21:08,,,558       MORRIS AVENUE,BRONX,10451,0,0,0,0,0,0,0,0,Steering Failure,-73.922615,40.817696
4408259,2021-04-13,20:34,EASTERN PARKWAY,BUFFALO AVENUE,,BROOKLYN,11213,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.925606,40.668495
4407049,2021-04-13,14:10,,,146-22    BREWER BOULEVARD,QUEENS,11434,0,0,0,0,0,0,0,0,Unspecified,-73.768326,40.662476
4408369,2021-04-14,22:00,ROCKAWAY BOULEVARD,225 STREET,,,,3,0,0,0,0,0,3,0,Unspecified,,
4407592,2021-04-15,12:16,EAST TREMONT AVENUE,WHITE PLAINS ROAD,,BRONX,10460,0,0,0,0,0,0,0,0,Traffic Control Disregarded,-73.86447,40.841087
4407674,2021-04-15,18:15,HAVEMEYER STREET,SOUTH 5 STREET,,BROOKLYN,11211,0,0,0,0,0,0,0,0,Unspecified,-73.95887,40.70955
4407708,2021-04-15,19:30,LONG ISLAND EXPRESSWAY,,,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,-73.86665,40.733376
4408396,2021-04-14,21:04,,,693       BEDFORD AVENUE,BROOKLYN,11206,1,0,0,0,0,0,1,0,Drugs (illegal),-73.95732,40.700356
4407152,2021-04-14,1:40,BRONX RIVER PARKWAY,,,,,0,0,0,0,0,0,0,0,Other Vehicular,-73.87329,40.83801
4407862,2021-04-16,18:00,BELT PARKWAY,,,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.75551,40.66584
4407435,2021-04-14,8:30,WHITESTONE EXPRESSWAY,,,,,0,0,0,0,0,0,0,0,Following Too Closely,,
4407636,2021-04-15,12:05,BELL BOULEVARD,,,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.76995,40.761436
4407792,2021-04-16,11:00,,,100-10    ROOSEVELT AVENUE,QUEENS,11368,1,0,0,0,1,0,0,0,Turning Improperly,-73.86541,40.74958
4407853,2021-04-16,17:00,73 AVENUE,184 STREET,,QUEENS,11366,5,0,0,0,0,0,5,0,Traffic Control Disregarded,-73.78651,40.73197
4408205,2021-04-16,12:00,VAN WYCK EXPWY,,,,,0,0,0,0,0,0,0,0,Unspecified,-73.839584,40.76249
4407945,2021-04-16,20:27,140 AVENUE,155 STREET,,,,0,0,0,0,0,0,0,0,Unspecified,-73.779625,40.668507
4408118,2021-04-15,18:25,,,1411      SCHENECTADY AVENUE,BROOKLYN,11203,0,0,0,0,0,0,0,0,Unspecified,-73.93187,40.638268
4408242,2021-04-12,16:08,BROADWAY,STUYVESANT AVENUE,,BROOKLYN,11221,1,0,0,0,0,0,1,0,Unspecified,-73.93481,40.696735
4407563,2021-04-14,11:55,BRONX RIVER PARKWAY,,,,,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,-73.8721,40.870823
4408098,2021-04-14,1:30,WEST 35 STREET,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-74.00069,40.574867
4407169,2021-04-14,3:25,BRONX RIVER PARKWAY,,,,,3,0,0,0,0,0,3,0,Unsafe Speed,-73.8722,40.866577
4407798,2021-04-16,8:05,24 STREET,24 AVENUE,,QUEENS,11102,1,0,0,0,0,0,1,0,Following Too Closely,-73.91984,40.775414
4407797,2021-04-15,20:13,EAST TREMONT AVENUE,PARK AVENUE,,BRONX,10457,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.89968,40.84744
4407349,2021-04-14,16:30,ARMSTRONG AVENUE,SYCAMORE STREET,,STATEN ISLAND,10308,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,-74.15579,40.542908
4407994,2021-04-14,20:15,CLINTONVILLE STREET,,,,,0,0,0,0,0,0,0,0,Passing Too Closely,-73.80911,40.78468
4408032,2021-04-15,16:37,,,1582      FLATBUSH AVENUE,BROOKLYN,11210,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,-73.94724,40.632416
4407478,2021-04-15,6:05,METROPOLITAN AVENUE,STEWART AVENUE,,BROOKLYN,11237,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,-73.92817,40.714207
4407924,2021-04-16,8:40,ELIOT AVENUE,85 STREET,,QUEENS,11379,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.873245,40.727913
4408315,2021-04-15,20:15,,,2013      WILLIAMSBRIDGE ROAD,BRONX,10461,0,0,0,0,0,0,0,0,Turning Improperly,-73.854645,40.854485
4407892,2021-04-13,23:00,,,1479      MYRTLE AVENUE,BROOKLYN,11237,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.91671,40.698986
4408280,2021-04-16,20:55,,,1051      RIVERSIDE DRIVE,MANHATTAN,10032,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.94435,40.841717
4408403,2021-04-15,17:25,,,2400      HUNTER AVENUE,BRONX,10475,0,0,0,0,0,0,0,0,Unspecified,-73.82435,40.861687
4407753,2021-04-16,6:45,BUSHWICK AVENUE,GROVE STREET,,BROOKLYN,11221,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.92223,40.691822
4408003,2021-04-10,12:00,WEST 180 STREET,ANDREWS AVENUE,,BRONX,10453,0,0,0,0,0,0,0,0,Unspecified,-73.91213,40.856014
4407497,2021-04-14,15:53,GERARD AVENUE,,,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,-73.921234,40.83383
4408229,2021-04-09,17:00,MADISON STREET,,,,,0,0,0,0,0,0,0,0,Backing Unsafely,-73.9237,40.68781
4407525,2021-04-14,19:10,STORY STREET,CHURCH AVENUE,,BROOKLYN,11218,0,0,0,0,0,0,0,0,Unspecified,-73.98124,40.642044
4407817,2021-04-16,13:55,COOPER AVENUE,64 PLACE,,QUEENS,11385,0,0,0,0,0,0,0,0,Unsafe Speed,-73.89111,40.69814
4407539,2021-04-14,0:00,KINGS HIGHWAY,BEVERLEY ROAD,,BROOKLYN,11203,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,-73.9246,40.64664
4455944,2021-09-11,20:00,MURDOCK AVENUE,223 STREET,,QUEENS,11429,0,0,0,0,0,0,0,0,Unspecified,-73.73427,40.703217
4408306,2021-04-16,16:00,ARLINGTON PLACE,,,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.95118,40.680897
4407830,2021-04-15,22:25,WEST 42 STREET,11 AVENUE,,MANHATTAN,10036,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,-73.99832,40.760822
4407282,2021-04-14,10:09,2 AVENUE,EAST 36 STREET,,MANHATTAN,10016,0,0,0,0,0,0,0,0,Unspecified,-73.974945,40.74608
4407688,2021-04-16,0:01,FORT HAMILTON PARKWAY,74 STREET,,BROOKLYN,11228,0,0,0,0,0,0,0,0,Driver Inexperience,-74.01572,40.626293
4407701,2021-04-15,20:45,EAST 66 STREET,MADISON AVENUE,,MANHATTAN,10065,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.96822,40.767967
4407728,2021-04-15,7:00,,,472       GLENMORE AVENUE,BROOKLYN,11207,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,-73.89294,40.673634
