collision_id,crash_date,crash_time,street_name,borough,county,zip_code,latitude,longitude,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle
4407525,2021-04-14,19:10,Story Street & Church Avenue,Brooklyn,Kings County,11218,40.642044,-73.98124,0,0,0,0,0,0,0,0,Unspecified
4407817,2021-04-16,13:55,Cooper Avenue & 64 Place,Queens,Queens County,11385,40.69814,-73.89111,0,0,0,0,0,0,0,0,Unsafe Speed
4407539,2021-04-14,0:00,Kings Highway & Beverley Road,Brooklyn,Kings County,11203,40.64664,-73.9246,2,0,0,0,0,0,2,0,Driver Inattention/Distraction
4455944,2021-09-11,20:00,Murdock Avenue & 223 Street,Queens,Queens County,11429,40.703217,-73.73427,0,0,0,0,0,0,0,0,Unspecified
4408306,2021-04-16,16:00,Arlington Place,Brooklyn,Kings County,10303,40.680897,-73.95118,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407830,2021-04-15,22:25,West 42 Street & 11 Avenue,Manhattan,New York County,10036,40.760822,-73.99832,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4407282,2021-04-14,10:09,2 Avenue & East 36 Street,Manhattan,New York County,10016,40.74608,-73.974945,0,0,0,0,0,0,0,0,Unspecified
4407688,2021-04-16,0:01,Fort Hamilton Parkway & 74 Street,Brooklyn,Kings County,11228,40.626293,-74.01572,0,0,0,0,0,0,0,0,Driver Inexperience
4407701,2021-04-15,20:45,East 66 Street & Madison Avenue,Manhattan,New York County,10065,40.767967,-73.96822,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407728,2021-04-15,7:00,472       Glenmore Avenue,Brooklyn,Kings County,11207,40.673634,-73.89294,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408052,2021-04-15,10:45,West 8 Street & Sheepshead Bay Road,Brooklyn,Kings County,11224,40.579212,-73.976265,0,0,0,0,0,0,0,0,Following Too Closely
4407849,2021-04-16,12:00,Edison Street & Bache Avenue,Staten Island,Kings County,10306,40.57365,-74.11252,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407320,2021-04-14,6:50,Long Island Expressway,Queens,Queens County,11374,40.73632,-73.85631,0,0,0,0,0,0,0,0,Following Too Closely
4407291,2021-04-14,3:39,Ocean Parkway & Avenue L,Brooklyn,Kings County,11230,40.619396,-73.969574,0,0,0,0,0,0,0,0,Unspecified
4408200,2021-04-16,22:00,River Avenue,Bronx,Bronx County,10452,40.820263,-73.92976,0,0,0,0,0,0,0,0,Unspecified
4407649,2021-04-14,0:00,Bath Avenue,Brooklyn,Kings County,11214,40.601864,-74.00232,1,0,0,0,1,0,0,0,Failure To Yield Right-Of-Way
4407802,2021-04-15,19:10,Lenox Avenue,Manhattan,New York County,10037,40.810318,-73.943634,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407345,2021-04-14,13:35,Belt Parkway,Queens,Queens County,11229,40.666306,-73.79171,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4408356,2021-04-16,15:05,Stewart Avenue & Johnson Avenue,Brooklyn,Kings County,11237,40.708805,-73.92577,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407245,2021-04-14,9:33,Bruckner Boulevard & Virginia Avenue,Bronx,Bronx County,10472,40.826424,-73.85868,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4408057,2021-04-13,16:05,Foster Avenue & East 8 Street,Brooklyn,Kings County,11230,40.63174,-73.96793,0,0,0,0,0,0,0,0,Unspecified
4407538,2021-04-15,9:27,Norway Avenue,Staten Island,Richmond County,10305,40.5945372,-74.0793371,0,0,0,0,0,0,0,0,Backing Unsafely
4408332,2021-04-16,11:45,190       Guernsey Street,Brooklyn,Kings County,11222,40.727146,-73.954735,0,0,0,0,0,0,0,0,Passing Too Closely
4407785,2021-04-11,8:56,Sutter Avenue,Queens,Queens County,11208,40.67253,-73.798386,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407929,2021-04-16,13:02,Central Avenue & 65 Street,Queens,Queens County,11385,40.702335,-73.89073,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407425,2021-04-14,0:00,1415      Avenue Z,Brooklyn,Kings County,11235,40.587894,-73.95504,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408123,2021-04-16,5:30,679       Remsen Avenue,Brooklyn,Kings County,11236,40.65047,-73.917366,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408290,2021-04-16,20:26,Broadway & West 161 Street,Manhattan,New York County,10032,40.836555,-73.94306,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4408412,2021-04-13,9:00,100       Aldrich Street,Bronx,Bronx County,10475,40.870056,-73.83222,0,0,0,0,0,0,0,0,Unspecified
4407757,2021-04-15,11:45,Richmond Avenue & Platinum Avenue,Staten Island,Richmond County,10311,40.579372,-74.16948,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407770,2021-04-01,0:10,West 122 Street & Mount Morris Park West,Manhattan,New York County,10027,40.805138,-73.945244,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle
4407554,2021-04-15,11:41,2324      Davidson Avenue,Bronx,Bronx County,10468,40.85968,-73.90427,0,0,0,0,0,0,0,0,Passing Too Closely
4407873,2021-04-15,2:00,Kings Highway,Brooklyn,Kings County,11234,40.605595,-73.98404,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407502,2021-04-15,0:05,2245      Randall Avenue,Bronx,Bronx County,10473,40.819214,-73.84662,0,0,0,0,0,0,0,0,Steering Failure
4408044,2021-04-16,11:30,1074      Home Street,Bronx,Bronx County,10459,40.827972,-73.88707,0,0,0,0,0,0,0,0,Unspecified
4408165,2021-04-16,15:30,Belt Parkway,Queens,Queens County,11229,40.66496,-73.82226,0,0,0,0,0,0,0,0,Fell Asleep
4407544,2021-04-14,15:00,Grand Central Pkwy,Queens,Queens County,11102,40.719177,-73.79223,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407277,2021-04-14,8:03,East 42 Street & 1 Avenue,Manhattan,New York County,10017,40.748825,-73.96984,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407834,2021-04-16,7:45,53-15     58 Street,Queens,New York County,11377,40.733597,-73.91062,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407338,2021-04-14,6:45,Armstrong Avenue & Hillcrest Street,Staten Island,Kings County,10308,40.54048,-74.153404,0,0,0,0,0,0,0,0,View Obstructed/Limited
4407397,2021-04-14,22:43,30 Street & Borden Avenue,Queens,Queens County,11101,40.738403,-73.93864,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408109,2021-04-15,16:55,Fulton Street,Brooklyn,New York County,10048,40.68039,-73.94956,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407683,2021-04-14,18:00,249       East 149 Street,Bronx,Bronx County,10451,40.817627,-73.92366,0,0,0,0,0,0,0,0,Backing Unsafely
4407829,2021-04-15,12:26,West 29 Street & 10 Avenue,Manhattan,New York County,10001,40.751446,-74.001434,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way
4456397,2021-09-11,22:15,Davidson Avenue & West 190 Street,Bronx,Bronx County,10468,40.86418,-73.90119,1,0,0,0,0,0,1,0,Unspecified
4407496,2021-04-15,8:10,East 57 Street & Park Avenue,Manhattan,New York County,10022,40.76161,-73.97076,0,0,0,0,0,0,0,0,Driver Inexperience
4407609,2021-04-15,16:00,Madison Street & Bushwick Avenue,Brooklyn,Kings County,11221,40.689648,-73.9184,0,0,0,0,0,0,0,0,Unspecified
4407441,2021-04-14,16:00,82-22     45 Avenue,Queens,Queens County,11373,40.741634,-73.88266,1,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407689,2021-04-15,18:30,Mc Donald Avenue & Avenue U,Brooklyn,Kings County,11223,40.596977,-73.97324,0,0,0,0,0,0,0,0,Unspecified
4407861,2021-04-16,14:56,350       65 Street,Brooklyn,Kings County,11220,40.63864,-74.02245,0,0,0,0,0,0,0,0,Unspecified
4407350,2021-04-14,17:30,Amboy Road & Guyon Avenue,Staten Island,Richmond County,10306,40.565254,-74.1301,0,0,0,0,0,0,0,0,Unspecified
4407721,2021-04-14,7:15,317       De Witt Avenue,Brooklyn,Kings County,11207,40.655895,-73.898224,0,0,0,0,0,0,0,0,Unspecified
4407381,2021-04-14,20:10,Washington Avenue & Lafayette Avenue,Brooklyn,Kings County,11238,40.68821,-73.96583,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
4407653,2021-04-15,9:28,154       Broome Street,Manhattan,New York County,10002,40.71649,-73.98484,0,0,0,0,0,0,0,0,Unspecified
4407299,2021-04-14,9:05,Parsons Blvd & 90 Avenue,Queens,New York County,11432,40.7127281,-74.0060152,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407590,2021-04-14,10:49,Staten Island Expressway,Staten Island,Richmond County,10305,40.6032366,-74.0679285,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407896,2021-04-16,14:30,East 209 Street & Hull Avenue,Bronx,Kings County,10467,40.876785,-73.87446,0,0,0,0,0,0,0,0,Passing Too Closely
4407914,2021-04-16,18:05,2516      White Plains Road,Bronx,Bronx County,10467,40.86367,-73.86741,0,0,0,0,0,0,0,0,Alcohol Involvement
4407512,2021-04-14,0:00,1600      Boston Road,Bronx,Bronx County,10460,40.835827,-73.89068,0,0,0,0,0,0,0,0,Driver Inexperience
4408427,2021-04-15,15:37,2145      2 Avenue,Manhattan,New York County,10029,40.793396,-73.94043,0,0,0,0,0,0,0,0,Unspecified
4407532,2021-04-14,17:20,Southern Boulevard & East 182 Street,Bronx,Bronx County,10472,40.84827,-73.88312,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4408086,2021-04-14,23:17,Hegeman Avenue,Brooklyn,Kings County,11212,40.656273,-73.90731,1,0,0,0,0,0,1,0,Driver Inexperience
4407856,2021-04-16,9:25,492       Myrtle Avenue,Brooklyn,Kings County,11205,40.693462,-73.965485,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407729,2021-04-15,16:00,Dumont Avenue & Hendrix Street,Brooklyn,Kings County,11207,40.66725,-73.88799,1,0,0,0,0,0,1,0,Unspecified
4407789,2021-04-13,17:55,Grant Highway & University Avenue,Bronx,Bronx County,10452,40.844105,-73.923065,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
4408129,2021-04-16,21:00,4905      Church Avenue,Brooklyn,Kings County,11203,40.651707,-73.93121,0,0,0,0,0,0,0,0,Backing Unsafely
4407576,2021-04-15,10:30,111 Avenue & Lefferts Boulevard,Queens,Queens County,11420,40.680496,-73.821365,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4408193,2021-04-15,23:36,Ogden Avenue & West 165 Street,Bronx,Bronx County,10452,40.834415,-73.92854,0,0,0,0,0,0,0,0,View Obstructed/Limited
4407643,2021-04-15,0:00,51 Avenue & 61 Street,Queens,Queens County,11377,40.7357,-73.90377,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407906,2021-04-15,21:33,Whitestone Expressway,Queens,Queens County,11357,40.771038,-73.83413,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407414,2021-04-14,19:45,Flatbush Avenue Extension & Johnson Street,Brooklyn,Kings County,11201,40.69484,-73.98391,1,0,0,0,1,0,0,0,Driver Inattention/Distraction
4407623,2021-04-14,7:45,38        West 86 Street,Manhattan,New York County,10024,40.785774,-73.97052,2,0,0,0,0,0,2,0,Passing Or Lane Usage Improper
4407436,2021-04-14,12:30,82-26     Ankener Avenue,Queens,Queens County,11373,40.733017,-73.8852,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407952,2021-04-16,8:30,201 Street,Queens,Queens County,11423,40.709023,-73.757835,0,0,0,0,0,0,0,0,Traffic Control Disregarded
4407761,2021-04-14,11:15,Atlantic Avenue,Queens,Queens County,11207,40.692886,-73.832184,2,0,0,0,0,0,2,0,Failure To Yield Right-Of-Way
4408063,2021-04-15,15:18,4 Avenue & Forest Place,Brooklyn,Kings County,11209,40.620487,-74.029305,0,1,0,1,0,0,0,0,Driver Inattention/Distraction
4407388,2021-04-14,17:50,16 Avenue & 71 Street,Brooklyn,Kings County,11204,40.618595,-73.99847,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407766,2021-04-14,10:29,246       West 116 Street,Manhattan,New York County,10026,40.803787,-73.953896,1,0,1,0,0,0,0,0,Unspecified
4407901,2021-04-15,20:02,Aldus Street & Faile Street,Bronx,Bronx County,10459,40.82319,-73.889496,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408104,2021-04-14,19:20,Fulton Street,Brooklyn,New York County,10048,40.680088,-73.94398,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407486,2021-04-14,19:00,Tinton Avenue & Home Street,Bronx,Bronx County,10456,40.827927,-73.90094,0,0,0,0,0,0,0,0,Unspecified
4456618,2021-07-08,19:55,Cozine Avenue,Brooklyn,Kings County,11239,40.65342,-73.88898,0,0,0,0,0,0,0,0,Other Vehicular
4408264,2021-04-14,22:21,Eastern Parkway & Schenectady Avenue,Brooklyn,Kings County,11213,40.66895,-73.9339,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407678,2021-04-15,15:25,Perry Avenue,Bronx,Bronx County,11235,40.879055,-73.87439,0,0,0,0,0,0,0,0,Turning Improperly
4407355,2021-04-14,11:30,Saint Johns Place,Brooklyn,Kings County,11233,40.67043,-73.928185,1,0,0,0,0,0,1,0,Unsafe Speed
4408155,2021-04-16,23:14,Boston Road & Fish Avenue,Bronx,Bronx County,10469,40.875874,-73.84989,3,0,0,0,0,0,3,0,Unspecified
4408271,2021-04-13,9:30,Bergen Street,Brooklyn,Kings County,11233,40.675037,-73.930534,0,0,0,0,0,0,0,0,Following Too Closely
4408380,2021-04-16,13:59,41 Street,Queens,Kings County,11103,40.767582,-73.9109,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4407598,2021-04-14,6:35,690       Washington Street,Manhattan,New York County,10014,40.734352,-74.00849,0,0,0,0,0,0,0,0,Backing Unsafely
4407693,2021-04-15,22:36,Trans- Manhattan Expressway & Amsterdam Avenue,Manhattan,New York County,10033,40.8458642,-73.9301831,4,1,0,0,0,0,4,1,Alcohol Involvement
4407866,2021-04-16,14:50,East 80 Street & Paerdegat 7 Street,Brooklyn,Kings County,11236,40.63083,-73.90736,2,0,0,0,0,0,2,0,Driver Inexperience
4407452,2021-04-14,18:35,1452      Flatbush Avenue,Brooklyn,Kings County,11210,40.63532,-73.95033,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407809,2021-04-13,10:30,533       Metropolitan Avenue,Brooklyn,Kings County,11211,40.714073,-73.95087,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407393,2021-04-14,6:55,923       Flushing Avenue,Brooklyn,Kings County,11206,40.702194,-73.93587,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407453,2021-04-14,16:58,2 Avenue & East 65 Street,Manhattan,New York County,10065,40.764362,-73.96162,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4408214,2021-04-12,18:30,Tompkins Avenue,Brooklyn,Kings County,10304,40.69496,-73.946236,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407824,2021-04-16,12:10,West End Avenue,Manhattan,New York County,10069,40.79656,-73.97226,0,0,0,0,0,0,0,0,Unspecified
4407431,2021-04-14,9:00,Brook Avenue & East 134 Street,Bronx,Bronx County,10454,40.805016,-73.92109,0,0,0,0,0,0,0,0,Unspecified
4407632,2021-04-14,17:00,241 Street & 141 Avenue,Queens,Queens County,11422,40.66406,-73.73846,2,0,0,0,0,0,2,0,Unspecified
4407841,2021-04-13,13:14,East 115 Street & 2 Avenue,Manhattan,New York County,10029,40.7963,-73.93829,0,0,0,0,0,0,0,0,Turning Improperly
4407096,2021-04-14,2:25,Brookville Boulevard & Sunrise Highway,Queens,Queens County,11422,40.66563,-73.73921,1,0,0,0,0,0,1,0,Traffic Control Disregarded
4407658,2021-04-15,16:00,Sutphin Boulevard & Foch Boulevard,Queens,Queens County,11436,40.680477,-73.7921,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407933,2021-04-16,11:35,Vandam Street & Borden Avenue,Queens,Queens County,11101,40.737785,-73.93496,1,0,0,0,0,0,1,0,Following Too Closely
4407976,2021-04-16,12:26,Amsterdam Avenue & West 72 Street,Manhattan,New York County,10023,40.778606,-73.98163,1,0,0,0,0,0,1,0,Backing Unsafely
4407714,2021-04-16,0:30,93 Street & 32 Avenue,Queens,Queens County,11369,40.75868,-73.87552,1,0,0,0,1,0,0,0,Unsafe Speed
4407373,2021-04-14,17:55,Grand Concourse,Bronx,Bronx County,10467,40.856045,-73.90079,0,0,0,0,0,0,0,0,Following Too Closely
4407568,2021-04-14,23:36,1309      East 223 Street,Bronx,Bronx County,10466,40.880257,-73.843864,0,0,0,0,0,0,0,0,Passing Too Closely
4407707,2021-04-15,20:00,13-32     Eggert Place,Queens,Queens County,11691,40.60677,-73.759575,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407692,2021-04-16,6:00,218 Street,Queens,Queens County,11411,40.695683,-73.741875,0,0,0,0,0,0,0,0,Unspecified
4407615,2021-04-15,15:10,Review Avenue & Railroad Avenue,Queens,Queens County,11101,40.7351696,-73.9375043,1,0,0,0,1,0,0,0,Passing Or Lane Usage Improper
4407865,2021-04-16,20:00,Belt Parkway,Queens,Queens County,11229,40.667236,-73.770004,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407154,2021-04-14,6:13,1725      West Farms Road,Bronx,Bronx County,10460,40.8351,-73.8825,0,0,0,0,0,0,0,0,Unspecified
4407637,2021-04-15,14:41,Avenue M & Remsen Avenue,Brooklyn,Kings County,11236,40.633682,-73.89868,1,0,1,0,0,0,0,0,Unspecified
4407354,2021-04-14,11:54,21        Flushing Avenue,Brooklyn,Kings County,11201,40.698116,-73.977325,1,0,1,0,0,0,0,0,Failure To Yield Right-Of-Way
4407793,2021-04-16,11:50,Hughes Avenue,Bronx,Bronx County,10458,40.84747,-73.89134,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle
4407432,2021-04-14,14:00,Bruckner Boulevard & East 138 Street,Bronx,Bronx County,10454,40.8047,-73.91243,0,0,0,0,0,0,0,0,Unspecified
4407946,2021-04-16,23:55,Fdr Drive,Manhattan,New York County,10128,40.762676,-73.954346,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407852,2021-04-16,14:30,Union Turnpike & 134 Street,Queens,Queens County,11367,40.7158,-73.824486,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408249,2021-04-15,23:00,339       West 39 Street,Manhattan,New York County,10018,40.75584,-73.99238,0,0,0,0,0,0,0,0,Unspecified
4456019,2021-09-11,11:30,120       Donizetti Place,Bronx,Bronx County,10475,40.875942,-73.83304,0,0,0,0,0,0,0,0,Unspecified
4407987,2021-04-15,18:00,Cross Island Parkway,Queens,Queens County,11439,40.772102,-73.763954,0,0,0,0,0,0,0,0,Following Too Closely
4408215,2021-04-14,20:19,557       Classon Avenue,Brooklyn,Kings County,11238,40.681602,-73.95855,0,0,0,0,0,0,0,0,Driver Inexperience
4408027,2021-04-15,14:36,Avenue J & Nostrand Avenue,Brooklyn,Kings County,11210,40.62677,-73.946884,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4407389,2021-04-14,11:16,Montrose Avenue,Brooklyn,Kings County,11206,40.707493,-73.94153,1,0,0,0,0,0,1,0,Other Vehicular
4407562,2021-04-15,10:00,Bruckner Boulevard & Rosedale Avenue,Bronx,Bronx County,10460,40.8252,-73.867714,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4407794,2021-04-12,21:30,East 183 Street & 3 Avenue,Bronx,New York County,10457,40.854115,-73.89091,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407596,2021-04-15,14:06,Archer Avenue & Guy R Brewer Blvd,Queens,Queens County,11433,40.703378,-73.79533,2,0,0,0,0,0,2,0,Driver Inattention/Distraction
4407779,2021-04-16,7:00,Fdr Drive,Manhattan,New York County,10128,40.768875,-73.94898,1,0,0,0,0,0,1,0,Following Too Closely
4407997,2021-04-16,15:21,East 80 Street & Paerdegat 10 Street,Brooklyn,Kings County,11236,40.629707,-73.90486,0,0,0,0,0,0,0,0,Unspecified
4407408,2021-04-15,0:40,Jamaica Avenue & 249 Street,Queens,Queens County,11426,40.72654,-73.71589,1,0,0,0,0,0,1,0,Driver Inattention/Distraction
4408313,2021-04-15,18:00,323       Victory Boulevard,Staten Island,Richmond County,10301,40.634415,-74.08535,0,0,0,0,0,0,0,0,Unspecified
4456486,2021-09-11,16:30,East 233 Street & Pratt Avenue,Bronx,Bronx County,10466,40.889362,-73.83446,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407747,2021-04-15,8:40,Sutter Avenue,Brooklyn,Kings County,11208,40.66937,-73.89523,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408402,2021-04-16,17:25,East 233 Street & Bronx Boulevard,Bronx,Bronx County,10466,40.89466,-73.86137,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407702,2021-04-16,6:40,341       10 Street,Brooklyn,Kings County,11215,40.669067,-73.9878,0,0,0,0,0,0,0,0,Unspecified
4407652,2021-04-15,14:00,Williamsburg Bridge Outer Roadwa,Brooklyn,Kings County,11211,40.710185,-73.958669,1,0,0,0,0,0,1,0,Following Too Closely
4407762,2021-04-15,11:00,102 Road & 89 Street,Queens,Queens County,11416,40.681484,-73.85049,1,0,0,0,0,0,1,0,Failure To Yield Right-Of-Way
4407297,2021-04-14,9:31,Bruckner Boulevard & Stratford Avenue,Bronx,Bronx County,10473,40.82433,-73.874374,0,0,0,0,0,0,0,0,Passing Too Closely
4407321,2021-04-14,12:40,Wadsworth Avenue,Manhattan,New York County,10040,40.856606,-73.92841,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4408100,2021-04-08,21:52,Rockaway Parkway & Willmohr Street,Brooklyn,Kings County,11212,40.65785,-73.91648,0,0,0,0,0,0,0,0,Unspecified
4407505,2021-04-14,8:58,Belt Parkway,Brooklyn,Kings County,11229,40.62764,-73.89022,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408047,2021-04-09,1:15,Belt Parkway,Brooklyn,Kings County,11229,40.58401,-73.98587,0,0,0,0,0,0,0,0,Following Too Closely
4407805,2021-04-14,17:30,Roebling Street & North 10 Street,Brooklyn,Kings County,11211,40.71791,-73.95341,1,0,1,0,0,0,0,0,Turning Improperly
4407697,2021-04-15,0:00,East 90 Street,Manhattan,New York County,10009,40.780437,-73.94989,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407367,2021-04-14,8:30,263 Street & 83 Avenue,Queens,Queens County,11004,40.73973,-73.70625,0,0,0,0,0,0,0,0,Unspecified
4407837,2021-04-05,16:21,1505      Park Avenue,Manhattan,New York County,10029,40.7952,-73.94623,3,0,0,0,0,0,3,0,Passing Too Closely
4407548,2021-04-14,10:40,Prince Street & Johnson Street,Brooklyn,New York County,11201,40.694794,-73.98246,1,0,0,0,0,0,1,0,Failure To Yield Right-Of-Way
4407820,2021-04-16,8:30,86 Street & 13 Avenue,Brooklyn,Kings County,11228,40.614063,-74.01393,0,0,0,0,0,0,0,0,Unspecified
4456635,2021-07-08,16:45,Roebling Street & North 6 Street,Brooklyn,Kings County,11211,40.715702,-73.95579,1,0,0,0,1,0,0,0,View Obstructed/Limited
4408150,2021-04-16,18:50,Avenue F & Mc Donald Avenue,Brooklyn,Kings County,11218,40.633152,-73.97762,0,0,0,0,0,0,0,0,Unspecified
4407842,2021-04-16,15:23,14 Avenue & 86 Street,Brooklyn,Kings County,11228,40.612736,-74.01172,1,0,0,0,0,0,1,0,Following Too Closely
4407673,2021-04-15,17:55,Williamsburg Street West & Wythe Avenue,Brooklyn,Kings County,11249,40.70166,-73.961464,2,0,0,0,0,0,2,0,Pavement Slippery
4407278,2021-04-14,0:42,East 125 Street & 5 Avenue,Manhattan,New York County,10035,40.80641,-73.94227,0,0,0,0,0,0,0,0,Unspecified
4407459,2021-04-14,12:30,West 48 Street & 9 Avenue,Manhattan,New York County,10019,40.762234,-73.98987,1,0,1,0,0,0,0,0,Driver Inattention/Distraction
4407514,2021-04-15,8:30,East 193 Street & Marion Avenue,Bronx,Kings County,10458,40.863647,-73.8918,0,0,0,0,0,0,0,0,Unspecified
4408367,2021-04-15,18:36,Mermaid Avenue & West 17 Street,Brooklyn,Kings County,11224,40.576626,-73.98478,2,0,0,0,0,0,2,0,Driver Inattention/Distraction
4407313,2021-04-14,13:45,85 Street & 23 Avenue,Brooklyn,Kings County,11214,40.60118,-73.99098,0,0,0,0,0,0,0,0,Driver Inattention/Distraction
4407396,2021-04-14,19:46,51 Street & 3 Avenue,Brooklyn,Kings County,11220,40.64721,-74.01531,0,0,0,0,0,0,0,0,Unspecified
4407883,2021-04-13,17:11,Verrazano Bridge Upper,Queens,Queens County,11101,40.753702,-73.94712,0,0,0,0,0,0,0,0,Following Too Closely
4407611,2021-04-15,16:18,Sutphin Boulevard,Queens,Queens County,11434,40.681145,-73.7923,0,0,0,0,0,0,0,0,Unsafe Speed
4408053,2021-04-15,12:40,Surf Avenue & West 8 Street,Brooklyn,Kings County,11224,40.57529,-73.97655,0,0,0,0,0,0,0,0,Backing Unsafely
4407905,2021-04-16,17:45,14 Avenue & College Point Boulevard,Queens,Queens County,11356,40.786,-73.84574,0,0,0,0,0,0,0,0,Failure To Yield Right-Of-Way
4407642,2021-04-15,20:00,Benson Avenue & Bay 28 Street,Brooklyn,Kings County,11214,40.601128,-73.997086,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
4407556,2021-04-15,11:45,Harlem River Drive,Manhattan,New York County,10035,40.827923,-73.93483,0,0,0,0,0,0,0,0,Unsafe Lane Changing
4407774,2021-04-05,16:27,301       West 118 Street,Manhattan,New York County,10026,40.805824,-73.954636,0,0,0,0,0,0,0,0,Unspecified
4407360,2021-04-14,13:30,3 Avenue,Brooklyn,Kings County,11251,40.642776,-74.02003,0,0,0,0,0,0,0,0,Passing Or Lane Usage Improper
4408139,2021-04-14,18:56,Payson Avenue,Manhattan,New York County,10034,40.86674,-73.92873,1,0,0,0,0,0,1,0,Pavement Defective
4407848,2021-04-16,9:10,Hylan Boulevard & Steuben Street,Brooklyn,New York County,10007,40.7127281,-74.0060152,0,0,0,0,0,0,0,0,Unspecified
4407401,2021-04-15,1:30,Queensboro Bridge Upper,Queens,Queens County,11101,40.746402,-73.940191,0,0,0,0,0,0,0,0,Unspecified
4485464,2021-12-10,12:15,New Dorp Lane & Clawson Street,Staten Island,Richmond County,10306,40.571625,-74.11192,0,0,0,0,0,0,0,0,Backing Unsafely
4408223,2021-04-12,6:00,Suydam Place,Brooklyn,Kings County,11233,40.678375,-73.9265,0,0,0,0,0,0,0,0,Other Lighting Defects
4408075,2021-04-14,19:50,East 26 Street,Manhattan,New York County,10003,40.74209,-73.984985,1,0,0,0,0,0,1,0,Unspecified
4407967,2021-04-16,11:30,508       Jackson Avenue,Bronx,Bronx County,10455,40.81228,-73.90941,0,0,0,0,0,0,0,0,Unspecified
4407875,2021-04-16,23:45,Mc Donald Avenue,Brooklyn,Kings County,11223,40.604195,-73.97218,0,0,0,0,0,0,0,0,Reaction To Uninvolved Vehicle
